Deck Name,URL,Player,Card Kingdom,TCG Player,Manatraders,Cardhoarder,Format
Gruul Utopia,http://www.mtgtop8.com/event?e=27344&d=416808&f=MO,Osamoto Yuuki,667,1098,59.95,462,MO
Gruul Utopia,http://www.mtgtop8.com/event?e=27233&d=414324&f=MO,komattaman,707,1139,59.95,484,MO
Utopia Gruul,http://www.mtgtop8.com/event?e=27212&d=414107&f=MO,Takeuchi Ryouta,781,1183,59.95,388,MO
Utopia Gruul,http://www.mtgtop8.com/event?e=27161&d=413697&f=MO,kaikalbuquerque,562,994,34.95,318,MO
Gruul Utopia Gargarothless,http://www.mtgtop8.com/event?e=27118&d=413301&f=MO,Jérémy Finel,533,982,59.95,433,MO
Gruul Utopia,http://www.mtgtop8.com/event?e=27152&d=413636&f=MO,Lorenzo Nicoli,539,1003,59.95,378,MO
Utopia Gruul,http://www.mtgtop8.com/event?e=27101&d=413098&f=MO,Bordas99,583,1017,34.95,336,MO
Gruul Utopia,http://www.mtgtop8.com/event?e=27198&d=414000&f=MO,Toumayan Nicolas,648,1072,59.95,434,MO
UrzaTron,http://www.mtgtop8.com/event?e=27410&d=417525&f=MO,bmwracer0,780,760,34.95,232,MO
UrzaTron,http://www.mtgtop8.com/event?e=27410&d=417519&f=MO,mathguy31415,731,701,34.95,244,MO
UrzaTron,http://www.mtgtop8.com/event?e=27380&d=417152&f=MO,Nishimura Yuuta,503,633,34.95,243,MO
UrzaTron,http://www.mtgtop8.com/event?e=27242&d=414437&f=MO,Delpoctrol,708,700,34.95,231,MO
