Deck Name,URL,Player,Card Kingdom,TCG Player,Manatraders,Cardhoarder,Format
Sultai Control,http://www.mtgtop8.com/event?e=27310&d=416315&f=PI,Niwa Keita,681,757,59.95,290,PI
Sultai Control,http://www.mtgtop8.com/event?e=27440&d=417934&f=PI,kvza,592,674,34.95,267,PI
Sultai Control,http://www.mtgtop8.com/event?e=26893&d=409673&f=PI,Arianne,697,758,59.95,317,PI
Sultai Control,http://www.mtgtop8.com/event?e=27054&d=412635&f=PI,exoticherman,677,712,34.95,307,PI
Sultai Control,http://www.mtgtop8.com/event?e=27466&d=418228&f=PI,LostPossum,581,635,34.95,277,PI
Sultai Midrange,http://www.mtgtop8.com/event?e=26790&d=407907&f=PI,biz1,665,740,34.95,290,PI
Sultai Delirium,http://www.mtgtop8.com/event?e=26875&d=409507&f=PI,Takahashi Tarou,761,816,34.95,333,PI
Sultai Yorion Control,http://www.mtgtop8.com/event?e=26725&d=407025&f=PI,McWinSauce,789,860,34.95,334,PI
Jeskai Fires of Invention,http://www.mtgtop8.com/event?e=26845&d=409141&f=PI,yunk3r,470,504,34.95,201,PI
UW Control,http://www.mtgtop8.com/event?e=27228&d=414271&f=PI,Usui Tomoki,295,346,34.95,159,PI
UW Control,http://www.mtgtop8.com/event?e=27241&d=414408&f=PI,WaToO,333,372,34.95,181,PI
UW Control,http://www.mtgtop8.com/event?e=27466&d=418243&f=PI,yutya,313,363,34.95,156,PI
Uw Approach,http://www.mtgtop8.com/event?e=27186&d=413890&f=PI,Michael Stix,281,320,34.95,178,PI
UW Control,http://www.mtgtop8.com/event?e=27077&d=412849&f=PI,gogogadgetcoaster,328,377,34.95,180,PI
UW Control,http://www.mtgtop8.com/event?e=27129&d=413375&f=PI,paolothewall182,338,364,34.95,109,PI
UW Control,http://www.mtgtop8.com/event?e=27138&d=413471&f=PI,U Kashin,543,616,34.95,316,PI
UW Control,http://www.mtgtop8.com/event?e=26905&d=409809&f=PI,Masontj,328,378,34.95,180,PI
UW Control,http://www.mtgtop8.com/event?e=27094&d=413023&f=PI,Hiroshima Hajime,316,360,34.95,160,PI
UW Control,http://www.mtgtop8.com/event?e=26937&d=410243&f=PI,Arakawa Tomohiro,347,376,34.95,187,PI
UW Control,http://www.mtgtop8.com/event?e=26745&d=407373&f=PI,Arakawa Tomohiro,332,380,34.95,181,PI
UW Control,http://www.mtgtop8.com/event?e=26893&d=409677&f=PI,lsv,329,377,34.95,179,PI
Esper Control,http://www.mtgtop8.com/event?e=27175&d=413814&f=PI,Scalli323,474,554,34.95,210,PI
Esper Yorion Control,http://www.mtgtop8.com/event?e=27241&d=414407&f=PI,Harry13,470,561,34.95,203,PI
Esper Yorion Control,http://www.mtgtop8.com/event?e=27007&d=411612&f=PI,McWinSauce,458,540,34.95,210,PI
Esper Yorion Control,http://www.mtgtop8.com/event?e=27179&d=413835&f=PI,duofanel,452,528,34.95,215,PI
Esper Yorion Control,http://www.mtgtop8.com/event?e=27043&d=412066&f=PI,marolanzi,463,541,34.95,220,PI
Esper Yorion Control,http://www.mtgtop8.com/event?e=27054&d=412634&f=PI,dzedz_,447,526,34.95,201,PI
Esper Yorion,http://www.mtgtop8.com/event?e=27153&d=413640&f=PI,Kaosbr,482,563,34.95,206,PI
Bant Control,http://www.mtgtop8.com/event?e=27139&d=413478&f=PI,Ishikawa Kousuke,416,453,34.95,220,PI
Izzet Control,http://www.mtgtop8.com/event?e=27195&d=413972&f=PI,Iida Naoki,176,207,9.95,80,PI
Esper Control,http://www.mtgtop8.com/event?e=26813&d=408283&f=PI,Tada Misaki,470,571,34.95,229,PI
Simic Ramp,http://www.mtgtop8.com/event?e=26894&d=409692&f=PI,Graciasportanto,586,676,34.95,239,PI
Simic Reclamation,http://www.mtgtop8.com/event?e=26894&d=409690&f=PI,FunkiMunki,371,396,34.95,186,PI
Gates 5-color,http://www.mtgtop8.com/event?e=27446&d=417991&f=PI,Gnarr_gjenfodt,25,35,9.95,3,PI
Esper Yorion Control,http://www.mtgtop8.com/event?e=26845&d=409146&f=PI,billsive,459,541,34.95,212,PI
Bant Control,http://www.mtgtop8.com/event?e=27129&d=413373&f=PI,yutya,788,828,59.95,386,PI
UB Control,http://www.mtgtop8.com/event?e=27259&d=414600&f=PI,Magicisfuntodo,281,376,9.95,95,PI
UR Control,http://www.mtgtop8.com/event?e=27078&d=412856&f=PI,Iida Naoki,179,206,9.95,87,PI
Grixis Midrange,http://www.mtgtop8.com/event?e=27153&d=413641&f=PI,Arizovisk,478,507,34.95,152,PI
Devotion to Simic,http://www.mtgtop8.com/event?e=27078&d=412855&f=PI,Funayama Harunobu,822,903,34.95,268,PI
Winota,http://www.mtgtop8.com/event?e=27322&d=416466&f=PI,Kikkawa Yuya,627,424,34.95,140,PI
Winota,http://www.mtgtop8.com/event?e=27316&d=416406&f=PI,Takubo Masayuki,628,427,34.95,125,PI
Bant Control,http://www.mtgtop8.com/event?e=27466&d=418229&f=PI,Magicisfuntodo,730,777,34.95,309,PI
Bant Control,http://www.mtgtop8.com/event?e=26701&d=406804&f=PI,hiyarako,711,743,59.95,401,PI
Omnath,http://www.mtgtop8.com/event?e=27440&d=417918&f=PI,thugnificent32,583,676,59.95,454,PI
Dimir Control,http://www.mtgtop8.com/event?e=27077&d=412850&f=PI,hodortimebaby,325,411,34.95,132,PI
Orzhov Yorion Control,http://www.mtgtop8.com/event?e=27139&d=413479&f=PI,Yamazaki Takefumi,218,282,9.95,69,PI
Winota,http://www.mtgtop8.com/event?e=27466&d=418237&f=PI,Coly2,542,411,34.95,118,PI
Winota,http://www.mtgtop8.com/event?e=27310&d=416314&f=PI,Ikeda Takeshi,656,453,34.95,172,PI
UB Control,http://www.mtgtop8.com/event?e=27054&d=412633&f=PI,SoulStrong,326,411,34.95,132,PI
Simic Reclamation,http://www.mtgtop8.com/event?e=26790&d=407906&f=PI,aspiringspike,436,459,34.95,244,PI
UB Control,http://www.mtgtop8.com/event?e=27241&d=414403&f=PI,MrCafouillette,250,327,9.95,90,PI
Jeskai Control,http://www.mtgtop8.com/event?e=26745&d=407377&f=PI,Masui Shuryuu,358,406,34.95,264,PI
Winota,http://www.mtgtop8.com/event?e=26894&d=409691&f=PI,marolanzi,621,419,34.95,142,PI
Winota,http://www.mtgtop8.com/event?e=26934&d=410211&f=PI,Nammersquats,608,408,34.95,136,PI
Winota,http://www.mtgtop8.com/event?e=26937&d=410239&f=PI,Kageyama Koki,635,434,34.95,150,PI
Winota,http://www.mtgtop8.com/event?e=26875&d=409509&f=PI,Uemura Akira,623,421,34.95,142,PI
Winota,http://www.mtgtop8.com/event?e=26845&d=409156&f=PI,PieGonti,290,300,9.95,84,PI
Winota,http://www.mtgtop8.com/event?e=26873&d=409493&f=PI,Uemura Akira,506,411,34.95,135,PI
Winota,http://www.mtgtop8.com/event?e=26790&d=407905&f=PI,Amurica,615,413,34.95,143,PI
Winota,http://www.mtgtop8.com/event?e=26828&d=408501&f=PI,Matsumoto Shouta,632,446,34.95,127,PI
Lotus Field,http://www.mtgtop8.com/event?e=27440&d=417917&f=PI,Bryant_Cook,186,289,9.95,43,PI
Lotus Field,http://www.mtgtop8.com/event?e=27175&d=413818&f=PI,BoltTheBirds,188,290,9.95,46,PI
Lotus Field,http://www.mtgtop8.com/event?e=27158&d=413683&f=PI,Heshiki Tatsuki,153,236,9.95,57,PI
Lotus Field,http://www.mtgtop8.com/event?e=26740&d=407322&f=PI,Sunbird17,154,240,9.95,39,PI
Lotus Field,http://www.mtgtop8.com/event?e=27214&d=414125&f=PI,Tonouchi Keita,196,250,9.95,45,PI
Lotus Field,http://www.mtgtop8.com/event?e=26745&d=407372&f=PI,Nakashima Ryou,190,282,9.95,45,PI
Winota,http://www.mtgtop8.com/event?e=26740&d=407314&f=PI,scalo94,601,416,34.95,106,PI
Lotus Field,http://www.mtgtop8.com/event?e=27129&d=413368&f=PI,cws,294,401,34.95,113,PI
Indomitable Creativity,http://www.mtgtop8.com/event?e=27310&d=416316&f=PI,Kohagura Ryo,236,254,9.95,34,PI
Landless,http://www.mtgtop8.com/event?e=27440&d=417936&f=PI,bozokaboy,255,156,34.95,194,PI
Dimir Inverter,http://www.mtgtop8.com/event?e=26725&d=407024&f=PI,Kitchen_Finks,320,417,9.95,74,PI
Kethis Combo,http://www.mtgtop8.com/event?e=26740&d=407313&f=PI,TheKG,806,629,34.95,299,PI
Dimir Inverter,http://www.mtgtop8.com/event?e=26725&d=407023&f=PI,yashimoro,339,597,9.95,78,PI
Dimir Inverter,http://www.mtgtop8.com/event?e=26701&d=406800&f=PI,Bearcestrialrecaller,323,423,9.95,85,PI
Dimir Inverter,http://www.mtgtop8.com/event?e=26715&d=406963&f=PI,Sylvain Leucat,323,421,9.95,85,PI
