Deck Name,URL,Player,Card Kingdom,TCG Player,Manatraders,Cardhoarder,Format
UrzaTron,http://www.mtgtop8.com/event?e=27212&d=414106&f=MO,Nakamura Yuusuke,603,700,34.95,234,MO
UrzaTron,http://www.mtgtop8.com/event?e=27056&d=412662&f=MO,otakkun,558,632,34.95,237,MO
UrzaTron,http://www.mtgtop8.com/event?e=27161&d=413702&f=MO,Beenew,603,697,34.95,220,MO
UrzaTron,http://www.mtgtop8.com/event?e=27106&d=413193&f=MO,BERNASTORRES,603,693,34.95,220,MO
UrzaTron,http://www.mtgtop8.com/event?e=27341&d=416786&f=MO,Morita Masayuki,554,635,9.95,81,MO
UrzaTron,http://www.mtgtop8.com/event?e=27075&d=412820&f=MO,Takamori Yuuya,600,729,34.95,165,MO
UrzaTron,http://www.mtgtop8.com/event?e=26966&d=411124&f=MO,Trellon,603,664,34.95,269,MO
UrzaTron,http://www.mtgtop8.com/event?e=27212&d=414109&f=MO,Kawakami Hiroshi,603,700,34.95,234,MO
Tron,http://www.mtgtop8.com/event?e=27236&d=414355&f=MO,Arnaud Laperrouze,531,615,34.95,100,MO
UrzaTron,http://www.mtgtop8.com/event?e=27184&d=413878&f=MO,raven0904,483,592,34.95,110,MO
UrzaTron,http://www.mtgtop8.com/event?e=26965&d=411100&f=MO,gazmon48,603,695,34.95,220,MO
UrzaTron,http://www.mtgtop8.com/event?e=27212&d=414105&f=MO,Tada Misaki,292,335,34.95,178,MO
UrzaTron,http://www.mtgtop8.com/event?e=27198&d=413999&f=MO,Takano Masato,642,719,34.95,256,MO
UrzaTron,http://www.mtgtop8.com/event?e=27309&d=416309&f=MO,Joseph Brianne Bacleon,583,667,34.95,318,MO
Bant Midrange,http://www.mtgtop8.com/event?e=27318&d=416423&f=MO,Shin Antsu,1212,1880,59.95,567,MO
Bant Reclamation,http://www.mtgtop8.com/event?e=27211&d=414101&f=MO,Hermann Fehlauer,1286,1401,59.95,752,MO
UrzaTron,http://www.mtgtop8.com/event?e=27309&d=416310&f=MO,Bise Shouta,592,686,34.95,220,MO
Bant Control,http://www.mtgtop8.com/event?e=27296&d=416189&f=MO,DarkKeeper,1164,1237,59.95,648,MO
Bant Control,http://www.mtgtop8.com/event?e=27352&d=416896&f=MO,Colombo Erik,1164,1328,59.95,633,MO
Bant Control,http://www.mtgtop8.com/event?e=27404&d=417451&f=MO,Behruz Abdolahi,1224,1647,59.95,576,MO
Bant Snowblade,http://www.mtgtop8.com/event?e=27236&d=414354&f=MO,Francesco Bergami,878,1651,59.95,522,MO
Bant Control,http://www.mtgtop8.com/event?e=27212&d=414110&f=MO,Suzuki Kazuhiro,1235,1315,59.95,735,MO
UrzaTron,http://www.mtgtop8.com/event?e=27081&d=412900&f=MO,Takano Masato,647,736,34.95,241,MO
Bant Control,http://www.mtgtop8.com/event?e=27233&d=414325&f=MO,ImmanuelKantrolGod,1273,1350,59.95,651,MO
Bant Control,http://www.mtgtop8.com/event?e=27309&d=416313&f=MO,Yamazaki Ryouta,1256,1343,59.95,617,MO
Bant Reclamation,http://www.mtgtop8.com/event?e=27341&d=416784&f=MO,Yamada?takurou,976,1054,59.95,504,MO
Bant Control,http://www.mtgtop8.com/event?e=27209&d=414095&f=MO,ImmanuelKantrolGod,1199,1340,59.95,634,MO
Bant Midrange,http://www.mtgtop8.com/event?e=27198&d=414003&f=MO,Hirano Jun,1271,1944,59.95,603,MO
Bant Midrange,http://www.mtgtop8.com/event?e=27198&d=414004&f=MO,Kajioka Akira,1089,1271,59.95,664,MO
Bant Control,http://www.mtgtop8.com/event?e=27161&d=413703&f=MO,McWinSauce,1128,1259,59.95,643,MO
Temur Reclamation,http://www.mtgtop8.com/event?e=26999&d=411502&f=MO,Kobe Tang,1283,1572,59.95,639,MO
Bant Control,http://www.mtgtop8.com/event?e=27128&d=413362&f=MO,Inagaki Hiroto,1266,1363,59.95,570,MO
Bant Utopia,http://www.mtgtop8.com/event?e=27021&d=411734&f=MO,Icteridae,1034,1109,59.95,480,MO
Bant Control,http://www.mtgtop8.com/event?e=27056&d=412660&f=MO,ImmanuelKantrolGod,1305,1400,59.95,608,MO
Temur Reclamation,http://www.mtgtop8.com/event?e=26891&d=409649&f=MO,mindcandy,1346,1635,59.95,647,MO
Bant Control,http://www.mtgtop8.com/event?e=27056&d=412661&f=MO,McWinSauce,1184,1305,59.95,698,MO
Temur Reclamation,http://www.mtgtop8.com/event?e=26833&d=408543&f=MO,Miyagishi Makoto,1015,1364,59.95,539,MO
Temur Control,http://www.mtgtop8.com/event?e=26940&d=410269&f=MO,Kawakami Hiroshi,1480,1786,59.95,720,MO
Bant Control,http://www.mtgtop8.com/event?e=27106&d=413186&f=MO,McWinSauce,1129,1255,59.95,646,MO
Temur Reclamation,http://www.mtgtop8.com/event?e=26824&d=408444&f=MO,Sawada Ken,1062,1431,59.95,699,MO
Temur Reclamation,http://www.mtgtop8.com/event?e=26966&d=411121&f=MO,TwistedWombat,1283,1570,59.95,639,MO
Temur Reclamation,http://www.mtgtop8.com/event?e=26940&d=410268&f=MO,Seo Hiroki,1337,1639,59.95,574,MO
Temur Reclamation,http://www.mtgtop8.com/event?e=27235&d=414341&f=MO,Fwdr3,1403,1710,59.95,688,MO
Temur Control,http://www.mtgtop8.com/event?e=27353&d=416912&f=MO,DFrank,1284,1614,59.95,680,MO
Temur Reclamation,http://www.mtgtop8.com/event?e=27235&d=414342&f=MO,Jacob Gonzalez,1340,1633,59.95,654,MO
Bant Field Control,http://www.mtgtop8.com/event?e=27155&d=413648&f=MO,Jonathan Eme,1147,1274,59.95,640,MO
Temur Reclamation,http://www.mtgtop8.com/event?e=26805&d=408085&f=MO,Lavaridge,1399,1700,59.95,658,MO
Temur Reclamation,http://www.mtgtop8.com/event?e=27212&d=414111&f=MO,Iwazaki Yuuta,1374,1661,59.95,681,MO
Temur Control,http://www.mtgtop8.com/event?e=26852&d=409258&f=MO,manu_chao,1509,1856,59.95,727,MO
Temur Control,http://www.mtgtop8.com/event?e=26861&d=409370&f=MO,Tsutamoto Hokuto,1389,1702,59.95,509,MO
Temur Control,http://www.mtgtop8.com/event?e=27081&d=412888&f=MO,Itou Daiki,1329,1677,59.95,667,MO
UW Control,http://www.mtgtop8.com/event?e=27353&d=416911&f=MO,Supercazzola,895,1057,59.95,481,MO
Temur Reclamation,http://www.mtgtop8.com/event?e=26729&d=407150&f=MO,Kanazawa Satohito,880,1275,59.95,559,MO
Temur Reclamation,http://www.mtgtop8.com/event?e=26729&d=407153&f=MO,Kojima Youichiro,1368,1701,59.95,587,MO
Temur Reclamation,http://www.mtgtop8.com/event?e=26717&d=406985&f=MO,Lavaridge,1329,1631,59.95,579,MO
UW Control,http://www.mtgtop8.com/event?e=27309&d=416307&f=MO,Watanabe Kenta,911,1015,34.95,273,MO
UW Control,http://www.mtgtop8.com/event?e=27192&d=413940&f=MO,Nicholas Bradish,859,1043,59.95,431,MO
UW Control,http://www.mtgtop8.com/event?e=27147&d=413556&f=MO,greenboy011,932,1115,34.95,369,MO
UW Control,http://www.mtgtop8.com/event?e=27247&d=414468&f=MO,Fukudome Yuu,856,993,59.95,437,MO
UW Control,http://www.mtgtop8.com/event?e=27128&d=413356&f=MO,Suzuki Hayao,1044,1227,59.95,379,MO
UW Control,http://www.mtgtop8.com/event?e=27198&d=414006&f=MO,Nagai Shinichi,895,1098,59.95,550,MO
Uw Control,http://www.mtgtop8.com/event?e=27098&d=413067&f=MO,Gabriele Costa,1202,1396,59.95,545,MO
UW Control,http://www.mtgtop8.com/event?e=27022&d=411741&f=MO,Toastxp,924,1080,59.95,366,MO
UW Control,http://www.mtgtop8.com/event?e=27012&d=411675&f=MO,Janh,1008,1141,59.95,433,MO
Sultai Control,http://www.mtgtop8.com/event?e=27017&d=411717&f=MO,Niwa Keita,1338,1421,59.95,565,MO
UW Control,http://www.mtgtop8.com/event?e=26932&d=410198&f=MO,audio336,729,852,59.95,429,MO
UW Control,http://www.mtgtop8.com/event?e=26931&d=410192&f=MO,Fukudome Yuu,856,994,59.95,443,MO
Sultai Control,http://www.mtgtop8.com/event?e=27181&d=413848&f=MO,Pelvin_,1668,1728,59.95,439,MO
UW Control,http://www.mtgtop8.com/event?e=26973&d=411211&f=MO,Tsukamoto Tsubasa,777,930,59.95,375,MO
Scapeshift,http://www.mtgtop8.com/event?e=26840&d=409095&f=MO,SSkarm,1206,1481,59.95,381,MO
UW Control,http://www.mtgtop8.com/event?e=26678&d=406564&f=MO,Ganksyou,1191,1345,59.95,465,MO
Sultai Control,http://www.mtgtop8.com/event?e=26966&d=411120&f=MO,TSPJendrek,1493,1595,59.95,596,MO
Sultai Control,http://www.mtgtop8.com/event?e=26675&d=406532&f=MO,MadMaxErnst,1095,1180,59.95,585,MO
Scapeshift,http://www.mtgtop8.com/event?e=26678&d=406563&f=MO,Zar0s,1365,1645,59.95,550,MO
Uw Control,http://www.mtgtop8.com/event?e=26791&d=407918&f=MO,Yann Belmer,1183,1308,59.95,433,MO
Scapeshift,http://www.mtgtop8.com/event?e=26717&d=406991&f=MO,Zar0s,1329,1614,59.95,465,MO
UW Control,http://www.mtgtop8.com/event?e=27081&d=412901&f=MO,Iso Takuto,773,950,59.95,428,MO
Sultai Control,http://www.mtgtop8.com/event?e=26756&d=407484&f=MO,harukispecial,1254,1371,59.95,396,MO
Sultai Reclamation,http://www.mtgtop8.com/event?e=27353&d=416913&f=MO,SpikeYou,1320,1364,59.95,581,MO
Sultai Control,http://www.mtgtop8.com/event?e=27233&d=414323&f=MO,kanister,1429,1522,59.95,619,MO
Scapeshift,http://www.mtgtop8.com/event?e=26678&d=406559&f=MO,katuo079595,1285,1567,59.95,449,MO
Sultai Reclamation,http://www.mtgtop8.com/event?e=26874&d=409498&f=MO,Hosokawa Yuuya,1147,1178,59.95,535,MO
Sultai Control,http://www.mtgtop8.com/event?e=27344&d=416803&f=MO,Yamazaki Takefumi,1329,1402,59.95,557,MO
Sultai Reclamation,http://www.mtgtop8.com/event?e=27081&d=412891&f=MO,Yamazaki Takefumi,1183,1226,59.95,576,MO
Urza,http://www.mtgtop8.com/event?e=27437&d=417899&f=MO,danidpf,453,527,9.95,110,MO
Urza,http://www.mtgtop8.com/event?e=27330&d=416577&f=MO,MrRaeb,1613,1648,59.95,684,MO
Urza,http://www.mtgtop8.com/event?e=27242&d=414428&f=MO,thedoc96,994,1083,59.95,343,MO
Mardu Midrange,http://www.mtgtop8.com/event?e=26706&d=406841&f=MO,JRDC14,1046,1349,59.95,392,MO
Urza,http://www.mtgtop8.com/event?e=27017&d=411716&f=MO,Akazaki Daigo,846,986,34.95,306,MO
Rakdos Smallpox,http://www.mtgtop8.com/event?e=27352&d=416890&f=MO,Torrini Stefano,1013,1073,34.95,211,MO
Pyro Prison,http://www.mtgtop8.com/event?e=26675&d=406534&f=MO,MrJayngles,740,794,59.95,433,MO
8+ Racks,http://www.mtgtop8.com/event?e=27101&d=413089&f=MO,Esqpoe,688,717,34.95,151,MO
UW Meddling Stoneblade,http://www.mtgtop8.com/event?e=26914&d=409927&f=MO,PhantasmalBear,983,1109,59.95,415,MO
Jeskai Control,http://www.mtgtop8.com/event?e=26706&d=406839&f=MO,polinasgiuleppe,1142,1574,59.95,372,MO
8+ Racks,http://www.mtgtop8.com/event?e=27296&d=416184&f=MO,Kerrick_,603,643,34.95,154,MO
UWx Midrange,http://www.mtgtop8.com/event?e=27128&d=413360&f=MO,Kakuda Wataru,1123,1572,59.95,349,MO
Blue Moon,http://www.mtgtop8.com/event?e=26914&d=409925&f=MO,SpoonDonkey,777,1146,34.95,182,MO
Bant Stoneblade,http://www.mtgtop8.com/event?e=27243&d=414439&f=MO,Tommaso Altobel,1347,1515,59.95,571,MO
8 Racks,http://www.mtgtop8.com/event?e=26977&d=411250&f=MO,Nallemon,670,689,34.95,163,MO
Jeskai Control,http://www.mtgtop8.com/event?e=27135&d=413445&f=MO,Hamasaki Kazuhisa,952,1509,59.95,323,MO
Niv-Mizzet Reborn,http://www.mtgtop8.com/event?e=26678&d=406566&f=MO,tylerjjobrien,1387,2098,59.95,715,MO
Mardu Pyromancer,http://www.mtgtop8.com/event?e=26791&d=407913&f=MO,Thomas Meunier,810,1192,59.95,387,MO
Jund Ramp,http://www.mtgtop8.com/event?e=26756&d=407487&f=MO,Piccio36,967,987,34.95,239,MO
Snow Bant Control,http://www.mtgtop8.com/event?e=26791&d=407919&f=MO,Fabien Gauthier,1271,1416,59.95,597,MO
Niv-Mizzet Reborn,http://www.mtgtop8.com/event?e=27021&d=411736&f=MO,BigBaranoia,745,900,59.95,450,MO
Simic Reclamation,http://www.mtgtop8.com/event?e=26706&d=406838&f=MO,DokeshiCS,1212,1246,59.95,456,MO
Dredge,http://www.mtgtop8.com/event?e=27216&d=414131&f=MO,Kenny Chansin,720,798,34.95,95,MO
Dredge,http://www.mtgtop8.com/event?e=27318&d=416421&f=MO,Tanaka Kazuma,439,594,34.95,129,MO
UB Control,http://www.mtgtop8.com/event?e=27147&d=413553&f=MO,janssiekees,1184,1254,34.95,334,MO
Dredge,http://www.mtgtop8.com/event?e=27296&d=416186&f=MO,AndersPovirk,568,629,34.95,114,MO
Dredge,http://www.mtgtop8.com/event?e=27404&d=417453&f=MO,Benjamin Borgmann,644,760,34.95,111,MO
Dredge,http://www.mtgtop8.com/event?e=27236&d=414349&f=MO,Pierre Faedi,433,610,34.95,139,MO
Dredge,http://www.mtgtop8.com/event?e=27233&d=414327&f=MO,scipios,1225,1271,59.95,491,MO
Dredge,http://www.mtgtop8.com/event?e=27192&d=413946&f=MO,Dominic Marsili,559,733,34.95,145,MO
Dredge,http://www.mtgtop8.com/event?e=27404&d=417455&f=MO,Thomas Pfister,422,584,34.95,144,MO
Dredge,http://www.mtgtop8.com/event?e=27184&d=413875&f=MO,liftwhenready,416,529,34.95,118,MO
Dredge,http://www.mtgtop8.com/event?e=27161&d=413698&f=MO,toondoslav,618,760,34.95,126,MO
Dredge,http://www.mtgtop8.com/event?e=27152&d=413635&f=MO,Stefano Poli,566,672,34.95,126,MO
Dredge,http://www.mtgtop8.com/event?e=27247&d=414466&f=MO,Hamahata Naoya,464,649,34.95,156,MO
Heliod Scales,http://www.mtgtop8.com/event?e=27403&d=417439&f=MO,Jirouette,587,692,34.95,217,MO
Dredge,http://www.mtgtop8.com/event?e=27021&d=411731&f=MO,PRGJJAR,549,621,34.95,119,MO
Dredge,http://www.mtgtop8.com/event?e=27098&d=413070&f=MO,Stefano Poli,560,715,34.95,121,MO
Dredge,http://www.mtgtop8.com/event?e=27247&d=414467&f=MO,Hatanaka Tsubasa,464,650,34.95,157,MO
Dredge,http://www.mtgtop8.com/event?e=27021&d=411737&f=MO,Xuxa,481,499,34.95,89,MO
Dredge,http://www.mtgtop8.com/event?e=27106&d=413188&f=MO,Milled_,496,556,34.95,113,MO
Dredge,http://www.mtgtop8.com/event?e=27022&d=411740&f=MO,juzam_gin,496,557,34.95,113,MO
Dredge,http://www.mtgtop8.com/event?e=26805&d=408081&f=MO,Sodeq,618,762,34.95,126,MO
Dredge,http://www.mtgtop8.com/event?e=26931&d=410193&f=MO,Hatanaka Tsubasa,481,620,34.95,143,MO
Creatures Toolbox,http://www.mtgtop8.com/event?e=27417&d=417639&f=MO,Matsuo Taichi,703,1916,34.95,196,MO
Heliod Life,http://www.mtgtop8.com/event?e=26964&d=411091&f=MO,Nakamura Kenta,723,1371,34.95,195,MO
Heliod Life,http://www.mtgtop8.com/event?e=27204&d=414040&f=MO,Mineo Tomoya,610,1808,34.95,224,MO
Creatures Toolbox,http://www.mtgtop8.com/event?e=27353&d=416909&f=MO,katobu,576,679,34.95,225,MO
Creatures Toolbox,http://www.mtgtop8.com/event?e=27330&d=416570&f=MO,Laplasjan,631,1864,34.95,208,MO
Creatures Toolbox,http://www.mtgtop8.com/event?e=27075&d=412819&f=MO,Yagi Hitoshi,783,1728,34.95,194,MO
Golgari Yawgmoth,http://www.mtgtop8.com/event?e=27152&d=413633&f=MO,Leonardo Lenzetti,363,1550,9.95,88,MO
Creatures Toolbox,http://www.mtgtop8.com/event?e=26840&d=409093&f=MO,Laplasjan,631,1864,34.95,208,MO
Golgari Yawgmoth,http://www.mtgtop8.com/event?e=27098&d=413073&f=MO,Leonardo Lenzetti,363,1550,9.95,88,MO
Creatures Toolbox,http://www.mtgtop8.com/event?e=27242&d=414426&f=MO,AceTrainerBlue,363,1550,9.95,88,MO
Heliod Company,http://www.mtgtop8.com/event?e=27235&d=414345&f=MO,Watthe,558,660,34.95,206,MO
Devoted Company,http://www.mtgtop8.com/event?e=27404&d=417449&f=MO,Leonard Dreyer,540,1788,34.95,160,MO
Creatures Toolbox,http://www.mtgtop8.com/event?e=26931&d=410191&f=MO,Imai Yuutaro,665,1845,34.95,114,MO
Creatures Toolbox,http://www.mtgtop8.com/event?e=27309&d=416301&f=MO,Endou Tadashi,487,1736,9.95,121,MO
Heliod Life,http://www.mtgtop8.com/event?e=27309&d=416305&f=MO,Nakamura Kenta,722,1371,34.95,194,MO
Chord Toolbox,http://www.mtgtop8.com/event?e=26840&d=409092&f=MO,Kurusu,1037,2268,59.95,345,MO
Eldritch Toolbox,http://www.mtgtop8.com/event?e=26820&d=408366&f=MO,Koashi Hiroyuki,654,2184,59.95,374,MO
Heliod Life,http://www.mtgtop8.com/event?e=26756&d=407483&f=MO,ThePurpleMage,839,1539,34.95,218,MO
Amulet Beast,http://www.mtgtop8.com/event?e=27199&d=414010&f=MO,Alexandre Andouard,853,831,59.95,275,MO
Heliod Life,http://www.mtgtop8.com/event?e=26729&d=407154&f=MO,Goryou Akira,769,1458,34.95,209,MO
Amulet Titan,http://www.mtgtop8.com/event?e=27204&d=414039&f=MO,Yamamoto Junnosuke,673,689,34.95,253,MO
Amulet Titan,http://www.mtgtop8.com/event?e=27344&d=416805&f=MO,Kobayashi Yuuki,726,749,34.95,189,MO
Amulet Titan,http://www.mtgtop8.com/event?e=27233&d=414317&f=MO,medvedev,775,1038,34.95,188,MO
Amulet Titan,http://www.mtgtop8.com/event?e=27233&d=414329&f=MO,Moniz0801,834,1080,34.95,192,MO
Amulet Beast,http://www.mtgtop8.com/event?e=27300&d=416222&f=MO,Alexandre Andouard,853,830,59.95,275,MO
Amulet Titan,http://www.mtgtop8.com/event?e=27161&d=413696&f=MO,Lukas261997,743,789,34.95,332,MO
Amulet Titan,http://www.mtgtop8.com/event?e=27233&d=414318&f=MO,calheiros,770,802,59.95,319,MO
Amulet Titan,http://www.mtgtop8.com/event?e=27404&d=417447&f=MO,Daniel Hüsges,787,756,34.95,187,MO
Amulet Titan,http://www.mtgtop8.com/event?e=27160&d=413694&f=MO,Kawamoto Ryouta,726,760,34.95,301,MO
Amulet Titan Wakanda For Ever,http://www.mtgtop8.com/event?e=27118&d=413300&f=MO,Jérémy Morel,741,773,34.95,319,MO
Ad Nauseam,http://www.mtgtop8.com/event?e=27257&d=414573&f=MO,__matsugan,582,799,34.95,134,MO
Ad Nauseam,http://www.mtgtop8.com/event?e=27300&d=416221&f=MO,Thomas Bagdadlian,592,820,34.95,147,MO
Ad Nauseam,http://www.mtgtop8.com/event?e=27204&d=414041&f=MO,Miura Akiyoshi,579,805,34.95,146,MO
Amulet Titan,http://www.mtgtop8.com/event?e=27247&d=414471&f=MO,Sasaki Yuusuke,631,650,34.95,243,MO
Ad Nauseam,http://www.mtgtop8.com/event?e=27410&d=417520&f=MO,Chuckles1248,542,770,34.95,124,MO
Ad Nauseam,http://www.mtgtop8.com/event?e=27233&d=414322&f=MO,bennybo,535,755,34.95,117,MO
Ad Nauseam,http://www.mtgtop8.com/event?e=27184&d=413881&f=MO,Ritzulz,541,765,34.95,125,MO
Ad Nauseam,http://www.mtgtop8.com/event?e=27233&d=414330&f=MO,__matsugan,603,827,34.95,143,MO
Ad Nauseam,http://www.mtgtop8.com/event?e=27106&d=413194&f=MO,__matsugan,594,821,34.95,124,MO
Ad Nauseam,http://www.mtgtop8.com/event?e=27410&d=417518&f=MO,TebbeBear,520,735,34.95,117,MO
Amulet Titan,http://www.mtgtop8.com/event?e=26791&d=407914&f=MO,Théo Moutier,729,712,34.95,183,MO
Ad Nauseam,http://www.mtgtop8.com/event?e=27233&d=414321&f=MO,Sodeq,520,734,34.95,117,MO
Amulet Titan,http://www.mtgtop8.com/event?e=26874&d=409499&f=MO,Joseph Brianne Bacleon,880,850,34.95,228,MO
Amulet Titan,http://www.mtgtop8.com/event?e=27081&d=412899&f=MO,Noguchi Atsushi,721,756,34.95,299,MO
Amulet Titan,http://www.mtgtop8.com/event?e=26791&d=407917&f=MO,Pierre-emmanuel Cousty,842,819,34.95,334,MO
Amulet Titan,http://www.mtgtop8.com/event?e=27081&d=412893&f=MO,Hosokawa Akira,666,693,34.95,189,MO
Ad Nauseam,http://www.mtgtop8.com/event?e=27135&d=413451&f=MO,Shiraishi Mitsuharu,552,788,34.95,143,MO
Ad Nauseam,http://www.mtgtop8.com/event?e=27235&d=414344&f=MO,Henryk,574,813,34.95,152,MO
Ad Nauseam,http://www.mtgtop8.com/event?e=26874&d=409502&f=MO,Shiraishi Mitsuharu,565,788,34.95,152,MO
Valakut,http://www.mtgtop8.com/event?e=27344&d=416804&f=MO,Iseya Akihiro,554,629,34.95,137,MO
Ad Nauseam,http://www.mtgtop8.com/event?e=26805&d=408082&f=MO,SparTaNxX,594,823,34.95,124,MO
Ad Nauseam,http://www.mtgtop8.com/event?e=27081&d=412894&f=MO,Shiraishi Mitsuharu,511,741,9.95,96,MO
Valakut,http://www.mtgtop8.com/event?e=27380&d=417153&f=MO,Kakumoto Ryouta,1114,1241,59.95,537,MO
Valakut,http://www.mtgtop8.com/event?e=27242&d=414438&f=MO,ProfessorAnthrax,561,782,34.95,139,MO
Valakut,http://www.mtgtop8.com/event?e=27257&d=414577&f=MO,SourceOdin,539,700,34.95,213,MO
Valakut,http://www.mtgtop8.com/event?e=27257&d=414574&f=MO,zumekun19850204,1170,1332,59.95,521,MO
Valakut,http://www.mtgtop8.com/event?e=27330&d=416571&f=MO,musasabi,539,698,34.95,224,MO
Valakut,http://www.mtgtop8.com/event?e=27101&d=413087&f=MO,tcgshin,621,830,34.95,153,MO
Valakut,http://www.mtgtop8.com/event?e=27147&d=413552&f=MO,SgtMcMuffins,621,820,34.95,152,MO
UB Mill,http://www.mtgtop8.com/event?e=27410&d=417523&f=MO,D00mwake,510,672,34.95,182,MO
UB Mill,http://www.mtgtop8.com/event?e=27387&d=417211&f=MO,Chiba Kazuya,513,599,9.95,114,MO
Valakut,http://www.mtgtop8.com/event?e=26874&d=409501&f=MO,Iseya Akihiro,571,709,34.95,131,MO
Valakut,http://www.mtgtop8.com/event?e=27147&d=413557&f=MO,Zar0s,524,686,34.95,210,MO
Valakut,http://www.mtgtop8.com/event?e=27233&d=414326&f=MO,musasabi,531,696,34.95,224,MO
UB Mill,http://www.mtgtop8.com/event?e=27233&d=414335&f=MO,Delthar,707,791,34.95,168,MO
Mill,http://www.mtgtop8.com/event?e=27181&d=413846&f=MO,Coomback,562,701,34.95,197,MO
Valakut,http://www.mtgtop8.com/event?e=27309&d=416300&f=MO,Okada Ryouya,680,848,34.95,121,MO
Valakut,http://www.mtgtop8.com/event?e=27106&d=413190&f=MO,Capriccioso,527,684,34.95,195,MO
UB Mill,http://www.mtgtop8.com/event?e=26932&d=410199&f=MO,tibalt_of_red_sub,577,640,9.95,119,MO
Infect,http://www.mtgtop8.com/event?e=27296&d=416190&f=MO,POC,510,564,34.95,178,MO
Infect,http://www.mtgtop8.com/event?e=27107&d=413189&f=MO,Haraguchi Satoshi,771,828,34.95,255,MO
Infect,http://www.mtgtop8.com/event?e=27257&d=414576&f=MO,toondoslav,632,720,34.95,319,MO
Infect,http://www.mtgtop8.com/event?e=27410&d=417512&f=MO,ThekingFor1000years,615,719,34.95,240,MO
UB Mill,http://www.mtgtop8.com/event?e=27135&d=413447&f=MO,Kawasaki Kyouhei,645,778,34.95,182,MO
Infect,http://www.mtgtop8.com/event?e=27184&d=413882&f=MO,Wooday,462,561,9.95,119,MO
UB Mill,http://www.mtgtop8.com/event?e=27341&d=416780&f=MO,Orita Tomoharu,790,845,34.95,197,MO
UB Mill,http://www.mtgtop8.com/event?e=27081&d=412895&f=MO,Suzuki Takahiro,832,871,34.95,178,MO
Infect,http://www.mtgtop8.com/event?e=26977&d=411254&f=MO,TuggaNaxos,787,828,34.95,129,MO
UR Storm,http://www.mtgtop8.com/event?e=27352&d=416895&f=MO,Ashwoth James,220,519,9.95,64,MO
UR Storm,http://www.mtgtop8.com/event?e=27353&d=416906&f=MO,hugofreitas1,220,452,9.95,70,MO
Infect,http://www.mtgtop8.com/event?e=26756&d=407489&f=MO,ThekingFor1000years,619,717,34.95,272,MO
UR Storm,http://www.mtgtop8.com/event?e=27101&d=413097&f=MO,hugofreitas1,220,518,9.95,64,MO
Elves,http://www.mtgtop8.com/event?e=27403&d=417442&f=MO,Shiva,413,572,34.95,126,MO
UR Storm,http://www.mtgtop8.com/event?e=27198&d=414001&f=MO,Cai Nan,217,450,9.95,65,MO
Elves,http://www.mtgtop8.com/event?e=27352&d=416894&f=MO,Bonali Simone,532,604,34.95,174,MO
Gift Storm,http://www.mtgtop8.com/event?e=27181&d=413851&f=MO,Jujutm,218,517,9.95,65,MO
UR Storm,http://www.mtgtop8.com/event?e=26852&d=409257&f=MO,derramedefogo,217,516,9.95,63,MO
UR Storm,http://www.mtgtop8.com/event?e=27135&d=413439&f=MO,Cai Nan,217,450,9.95,65,MO
Elves,http://www.mtgtop8.com/event?e=27147&d=413555&f=MO,Tarrasque1,429,493,34.95,150,MO
Infect,http://www.mtgtop8.com/event?e=27081&d=412876&f=MO,Koga Ichirou,583,945,34.95,194,MO
Elves,http://www.mtgtop8.com/event?e=27233&d=414334&f=MO,Nekonii,504,580,34.95,170,MO
Elves,http://www.mtgtop8.com/event?e=27181&d=413845&f=MO,Shiva,413,572,34.95,126,MO
Elves Umbral Combo,http://www.mtgtop8.com/event?e=27235&d=414347&f=MO,Shiva,413,572,34.95,126,MO
Allosaurus Combo,http://www.mtgtop8.com/event?e=27242&d=414420&f=MO,NuclearAdam,422,458,34.95,149,MO
Allosaurus Combo,http://www.mtgtop8.com/event?e=26833&d=408548&f=MO,Handou Shinnosuke,489,533,59.95,460,MO
CopyCat,http://www.mtgtop8.com/event?e=27341&d=416779&f=MO,Tubouchi?yuuichi,820,1291,34.95,213,MO
Living End,http://www.mtgtop8.com/event?e=27017&d=411719&f=MO,Nagata Akira,442,529,34.95,222,MO
CopyCat,http://www.mtgtop8.com/event?e=26678&d=406562&f=MO,RodeoJones,1103,1529,59.95,803,MO
Jeskai Ascendancy,http://www.mtgtop8.com/event?e=26886&d=409618&f=MO,Ishizu Kyohei,434,1705,34.95,167,MO
Twin,http://www.mtgtop8.com/event?e=27438&d=417904&f=MO,Koike Yuuta,757,1118,59.95,334,MO
Living End,http://www.mtgtop8.com/event?e=26713&d=406952&f=MO,Saito Takayuki,548,624,59.95,436,MO
Dark Depths,http://www.mtgtop8.com/event?e=27438&d=417902&f=MO,Sawada Ken,1024,1316,59.95,428,MO
Ur Kiki,http://www.mtgtop8.com/event?e=27152&d=413631&f=MO,Simone Lazzini,707,1171,34.95,166,MO
Dark Depths,http://www.mtgtop8.com/event?e=27438&d=417903&f=MO,Takahashi Shougo,1024,1318,59.95,433,MO
Balance,http://www.mtgtop8.com/event?e=26675&d=406535&f=MO,babamm,655,720,59.95,310,MO
Jeskai Ascendancy,http://www.mtgtop8.com/event?e=27135&d=413446&f=MO,Takahashi Masato,541,1497,34.95,203,MO
Belcher,http://www.mtgtop8.com/event?e=27410&d=417522&f=MO,SKK,492,619,34.95,216,MO
